dts,Node_5,Node_80,Node_6,Node_108
14.81,0.0105495,-0.00215613,-0.0087729,-0.00121542
14.82,0.0105809,-0.00213905,-0.00874879,-0.00119654
14.83,0.0106099,-0.00210589,-0.00870749,-0.00117419
14.84,0.0106349,-0.00205663,-0.00865103,-0.00114838
14.85,0.0106552,-0.00199442,-0.00858314,-0.00111951
14.86,0.0106701,-0.00192522,-0.00850849,-0.0010884
14.87,0.0106795,-0.00185667,-0.00843202,-0.00105631
14.88,0.0106835,-0.00179641,-0.00835873,-0.00102479
14.89,0.010683,-0.00175041,-0.0082936,-0.000995497
14.9,0.0106799,-0.00172176,-0.00824141,-0.000969873
14.91,0.0106767,-0.00171025,-0.00820628,-0.000948851
14.92,0.0106764,-0.00171285,-0.00819091,-0.000932686
14.93,0.0106811,-0.00172484,-0.00819582,-0.000920956
14.94,0.0106916,-0.00174112,-0.00821908,-0.000912739
14.95,0.0107072,-0.00175736,-0.00825646,-0.000906891
14.96,0.0107254,-0.00177083,-0.00830222,-0.000902345
14.97,0.0107429,-0.00178083,-0.00835018,-0.000898366
14.98,0.0107563,-0.00178879,-0.00839482,-0.000894701
14.99,0.0107628,-0.00179773,-0.0084323,-0.000891624
15.0,0.0107603,-0.00181125,-0.00846095,-0.000889838
